Date,Time,Temp,pH ,ORP,EC,RES,TDS,Salinity,Pressure,D.O.,Turbidity
20-02-2020,08:16:19,20.12,8.8,205.7,462,2165,300,0.22,14.502,109.6,13.6
20-02-2020,08:16:29,20.12,8.8,205.5,461,2169,300,0.22,14.5,109.9,13.7
20-02-2020,08:16:39,20.12,8.81,205.4,461,2169,300,0.22,14.496,110,13.3
20-02-2020,08:16:49,20.13,8.81,205.2,460,2174,299,0.22,14.499,110.2,13.4
20-02-2020,08:16:59,20.14,8.83,204.9,458,2183,298,0.22,14.502,110.6,13.4
20-02-2020,08:17:09,20.14,8.84,204.6,457,2188,297,0.22,14.502,111.1,13.4
20-02-2020,08:17:19,20.14,8.85,204.4,457,2188,297,0.22,14.505,111.5,12.9
20-02-2020,08:17:29,20.15,8.86,204.3,456,2193,296,0.22,14.5,111.8,13.6
20-02-2020,08:17:39,20.16,8.86,204.3,456,2193,296,0.22,14.5,112.1,14
20-02-2020,08:17:49,20.16,8.86,204.3,455,2198,296,0.22,14.506,112.3,13.9
20-02-2020,08:17:59,20.16,8.87,204.3,455,2198,295,0.22,14.505,112.5,13
20-02-2020,08:18:09,20.16,8.87,204.3,454,2203,295,0.22,14.505,112.7,14.4
20-02-2020,08:18:19,20.16,8.88,204.3,454,2203,295,0.22,14.508,112.8,13.4
20-02-2020,08:18:29,20.16,8.88,204.3,454,2203,295,0.22,14.507,112.9,14
20-02-2020,08:18:39,20.16,8.87,204.4,454,2203,295,0.22,14.506,113.1,13.3
20-02-2020,08:18:49,20.16,8.88,204.5,454,2203,295,0.22,14.507,113.2,13.3
20-02-2020,08:18:59,20.16,8.87,204.5,454,2203,295,0.22,14.507,113.2,14.7
20-02-2020,08:19:09,20.15,8.88,204.6,454,2203,295,0.22,14.505,113.2,14.3
20-02-2020,08:19:19,20.16,8.88,204.6,454,2203,295,0.22,14.506,113.4,13.2
20-02-2020,08:19:29,20.15,8.88,204.8,454,2203,295,0.22,14.51,113.4,14.2
20-02-2020,08:19:39,20.16,8.88,204.8,454,2203,295,0.22,14.506,113.4,14.1
20-02-2020,08:19:49,20.16,8.87,205,454,2203,295,0.22,14.505,113.4,13.3
20-02-2020,08:19:59,20.16,8.88,205.1,454,2203,295,0.22,14.507,113.4,14.3
20-02-2020,08:20:09,20.16,8.88,205.1,454,2203,295,0.22,14.508,113.5,12.9
20-02-2020,08:20:19,20.16,8.88,205.1,454,2203,295,0.22,14.506,113.6,13.1
20-02-2020,08:20:29,20.16,8.88,205.1,454,2203,295,0.22,14.508,113.7,12.9
20-02-2020,08:20:39,20.16,8.88,205.2,454,2203,295,0.22,14.505,113.7,12.7
20-02-2020,08:20:49,20.16,8.88,205.4,454,2203,295,0.22,14.507,113.7,14
20-02-2020,08:20:59,20.16,8.88,205.5,454,2203,295,0.22,14.508,113.8,13.1
20-02-2020,08:21:09,20.16,8.88,205.4,453,2208,295,0.22,14.506,113.8,12.8
20-02-2020,08:21:19,20.16,8.88,205.6,454,2203,295,0.22,14.508,113.9,13.7
20-02-2020,08:21:29,20.16,8.88,205.6,454,2203,295,0.22,14.506,113.9,13
20-02-2020,08:21:39,20.16,8.88,205.9,454,2203,295,0.22,14.506,114,13.6
20-02-2020,08:21:49,20.16,8.88,205.9,454,2203,295,0.22,14.508,114,13.2
20-02-2020,08:21:59,20.16,8.88,206.1,454,2203,295,0.22,14.508,113.9,14.1
20-02-2020,08:22:09,20.16,8.88,206.1,454,2203,295,0.22,14.51,114,13.6
20-02-2020,08:22:19,20.16,8.89,206.1,453,2208,295,0.22,14.509,114.1,13.1
20-02-2020,08:22:29,20.16,8.88,206.2,454,2203,295,0.22,14.511,114,13.5
20-02-2020,08:22:39,20.16,8.88,206.5,454,2203,295,0.22,14.511,114.1,13.7
20-02-2020,08:22:49,20.16,8.88,206.4,453,2208,295,0.22,14.511,114.1,13.8
20-02-2020,08:22:59,20.16,8.88,206.5,454,2203,295,0.22,14.511,114,13.5
20-02-2020,08:23:09,20.16,8.88,206.6,454,2203,295,0.22,14.512,114.1,13.6
20-02-2020,08:23:19,20.16,8.88,206.8,453,2208,295,0.22,14.512,114.1,13.9
20-02-2020,08:23:29,20.16,8.88,206.8,454,2203,295,0.22,14.513,114.1,14.5
20-02-2020,08:23:39,20.16,8.88,206.8,453,2208,295,0.22,14.512,114.1,13.3
20-02-2020,08:23:49,20.16,8.88,206.9,453,2208,295,0.22,14.512,114.2,13.8
20-02-2020,08:23:59,20.16,8.88,207,453,2208,295,0.22,14.513,114.2,14.5
20-02-2020,08:24:09,20.16,8.88,207,453,2208,295,0.22,14.515,114.2,14.7
20-02-2020,08:24:19,20.16,8.88,207.2,454,2203,295,0.22,14.512,114.2,14.6
20-02-2020,08:24:29,20.17,8.88,207.2,454,2203,295,0.22,14.513,114.2,14.4
20-02-2020,08:24:39,20.16,8.88,207.2,454,2203,295,0.22,14.514,114.2,12.8
20-02-2020,08:24:49,20.16,8.88,207.4,454,2203,295,0.22,14.516,114.2,13.4
20-02-2020,08:24:59,20.17,8.88,207.4,454,2203,295,0.22,14.51,114.2,13.3
20-02-2020,08:25:09,20.17,8.88,207.6,454,2203,295,0.22,14.515,114.1,13.4
20-02-2020,08:25:19,20.17,8.88,207.7,454,2203,295,0.22,14.516,114.2,14
20-02-2020,08:25:29,20.17,8.88,207.7,454,2203,295,0.22,14.515,114.1,13.8
20-02-2020,08:25:39,20.17,8.88,207.9,454,2203,295,0.22,14.513,114.1,14.3
20-02-2020,08:25:49,20.17,8.87,207.9,454,2203,295,0.22,14.52,114.1,13.4
20-02-2020,08:25:59,20.17,8.87,208,454,2203,295,0.22,14.522,114,13.6
20-02-2020,08:26:09,20.17,8.88,208,454,2203,295,0.22,14.517,114,14.1
20-02-2020,08:26:19,20.17,8.87,208.1,455,2198,295,0.22,14.518,114,13.7
20-02-2020,08:26:29,20.17,8.87,208.3,455,2198,296,0.22,14.516,113.9,13.3
20-02-2020,08:26:39,20.17,8.87,208.2,455,2198,295,0.22,14.517,113.9,12.9
20-02-2020,08:26:49,20.17,8.87,208.3,455,2198,296,0.22,14.516,113.9,13.2
20-02-2020,08:26:59,20.17,8.87,208.4,455,2198,296,0.22,14.518,113.9,13.4
20-02-2020,08:27:09,20.17,8.87,208.5,455,2198,296,0.22,14.52,113.8,13.6
20-02-2020,08:27:19,20.17,8.87,208.4,455,2198,296,0.22,14.517,113.8,13.6
20-02-2020,08:27:29,20.16,8.86,208.5,455,2198,296,0.22,14.517,113.8,13.1
20-02-2020,08:27:39,20.16,8.86,208.8,456,2193,296,0.22,14.521,113.6,13.9
20-02-2020,08:27:49,20.16,8.85,208.9,457,2188,297,0.22,14.523,113.4,13
20-02-2020,08:27:59,20.15,8.84,209,458,2183,297,0.22,14.515,113.2,13.5
20-02-2020,08:28:09,20.14,8.84,209,458,2183,298,0.22,14.52,113,13.5
20-02-2020,08:28:19,20.13,8.83,209.3,459,2179,298,0.22,14.52,112.6,13.9
20-02-2020,08:28:29,20.13,8.82,209.4,460,2174,299,0.22,14.524,112.3,13.6
20-02-2020,08:28:39,20.12,8.81,209.7,461,2169,300,0.22,14.521,112,14.1
20-02-2020,08:28:49,20.12,8.8,209.9,462,2165,300,0.22,14.521,111.7,13.6
20-02-2020,08:28:59,20.11,8.79,210.1,463,2160,301,0.22,14.523,111.3,14.5
20-02-2020,08:29:09,20.11,8.79,210,463,2160,301,0.22,14.52,111.1,13.8
20-02-2020,08:29:19,20.1,8.78,210,463,2160,301,0.22,14.517,110.8,14.4
20-02-2020,08:29:29,20.11,8.79,209.7,463,2160,301,0.22,14.518,110.9,14.3
20-02-2020,08:29:39,20.13,8.81,209.3,461,2169,300,0.22,14.52,111.1,14.3
20-02-2020,08:29:49,20.12,8.8,209.5,462,2165,300,0.22,14.522,111.2,14.3
20-02-2020,08:29:59,20.13,8.81,209,460,2174,299,0.22,14.522,111.3,13.9
20-02-2020,08:30:09,20.13,8.81,209,461,2169,299,0.22,14.522,111.4,14.4
20-02-2020,08:30:19,20.13,8.82,208.9,460,2174,299,0.22,14.525,111.5,13.7
20-02-2020,08:30:29,20.14,8.83,208.6,460,2174,299,0.22,14.52,111.7,13.7
20-02-2020,08:30:39,20.14,8.83,208.6,459,2179,298,0.22,14.524,111.8,13.9
20-02-2020,08:30:49,20.16,8.85,207.9,457,2188,297,0.22,14.525,112.4,13.9
20-02-2020,08:30:59,20.16,8.85,208,457,2188,297,0.22,14.526,112.6,13.3
20-02-2020,08:31:09,20.16,8.85,207.9,457,2188,297,0.22,14.524,112.8,13.4
20-02-2020,08:31:19,20.15,8.84,208.3,459,2179,298,0.22,14.524,112.6,13.6
20-02-2020,08:31:29,20.13,8.82,208.8,460,2174,299,0.22,14.526,112.1,13.5
20-02-2020,08:31:39,20.14,8.82,208.6,460,2174,299,0.22,14.524,112.2,14.2
20-02-2020,08:31:49,20.15,8.84,208.1,457,2188,297,0.22,14.525,112.4,12.8
20-02-2020,08:31:59,20.16,8.85,207.9,458,2183,298,0.22,14.525,112.8,13.9
20-02-2020,08:32:09,20.17,8.86,207.7,457,2188,297,0.22,14.525,113,14
20-02-2020,08:32:19,20.16,8.86,207.7,457,2188,297,0.22,14.526,113.1,13.1
20-02-2020,08:32:29,20.17,8.86,207.7,457,2188,297,0.22,14.529,113.2,13.3
20-02-2020,08:32:39,20.17,8.86,207.7,456,2193,296,0.22,14.528,113.3,13.3
20-02-2020,08:32:49,20.18,8.87,207.4,456,2193,296,0.22,14.526,113.5,12.7
20-02-2020,08:32:59,20.18,8.86,207.6,456,2193,296,0.22,14.528,113.7,13.4
20-02-2020,08:33:09,20.18,8.87,207.5,456,2193,296,0.22,14.533,113.8,12.8
20-02-2020,08:33:19,20.18,8.87,207.5,456,2193,296,0.22,14.532,113.8,13.7
20-02-2020,08:33:29,20.18,8.87,207.6,456,2193,296,0.22,14.53,113.9,14.2
20-02-2020,08:33:39,20.18,8.87,207.4,455,2198,295,0.22,14.531,114,13.4
20-02-2020,08:33:49,20.18,8.87,207.5,456,2193,296,0.22,14.531,114,13.6
20-02-2020,08:33:59,20.19,8.88,207.4,455,2198,295,0.22,14.533,114.3,13
20-02-2020,08:34:09,20.19,8.88,207.3,454,2203,295,0.22,14.535,114.4,13.7
20-02-2020,08:34:19,20.19,8.88,207.3,454,2203,295,0.22,14.536,114.6,12.6
20-02-2020,08:34:29,20.19,8.89,207.3,454,2203,295,0.22,14.534,114.8,13.7
20-02-2020,08:34:39,20.19,8.89,207.3,454,2203,295,0.22,14.534,114.9,14.2
20-02-2020,08:34:49,20.19,8.89,207.3,453,2208,295,0.22,14.536,114.9,14
20-02-2020,08:34:59,20.19,8.89,207.4,453,2208,295,0.22,14.534,115,13.2
20-02-2020,08:35:09,20.19,8.89,207.5,453,2208,295,0.22,14.534,115.1,13.2
20-02-2020,08:35:19,20.19,8.89,207.5,453,2208,295,0.22,14.534,115.2,13.7
20-02-2020,08:35:29,20.19,8.9,207.6,453,2208,295,0.22,14.537,115.2,13.4
20-02-2020,08:35:39,20.19,8.9,207.4,453,2208,295,0.22,14.533,115.3,13
20-02-2020,08:35:49,20.19,8.9,207.6,453,2208,294,0.22,14.535,115.4,13
20-02-2020,08:35:59,20.19,8.9,207.7,453,2208,294,0.22,14.535,115.4,13.1
20-02-2020,08:36:09,20.19,8.9,207.6,453,2208,294,0.22,14.537,115.5,13.3
20-02-2020,08:36:19,20.19,8.9,207.8,453,2208,294,0.22,14.537,115.6,13
20-02-2020,08:36:29,20.19,8.9,207.9,453,2208,294,0.22,14.537,115.5,13.4
20-02-2020,08:36:39,20.19,8.9,208.1,453,2208,294,0.22,14.539,115.5,15.7
20-02-2020,08:36:49,20.19,8.9,208.1,453,2208,294,0.22,14.537,115.5,15.9
20-02-2020,08:36:59,20.19,8.9,208,453,2208,294,0.22,14.536,115.6,13.4
20-02-2020,08:37:09,20.19,8.9,208.4,453,2208,294,0.22,14.534,115.7,14
20-02-2020,08:37:19,20.19,8.9,208.4,453,2208,294,0.22,14.537,115.6,19.6
20-02-2020,08:37:29,20.19,8.9,208.4,453,2208,294,0.22,14.538,115.7,13.5
20-02-2020,08:37:39,20.19,8.91,208.5,453,2208,294,0.22,14.539,115.8,14
20-02-2020,08:37:49,20.19,8.91,208.5,453,2208,294,0.22,14.54,115.8,13.9
20-02-2020,08:37:59,20.19,8.91,208.6,453,2208,294,0.22,14.539,115.7,13.6
20-02-2020,08:38:09,20.19,8.91,208.8,453,2208,294,0.22,14.543,115.7,15
20-02-2020,08:38:19,20.19,8.92,208.4,452,2212,294,0.22,14.543,115.9,13.6
20-02-2020,08:38:29,20.18,8.94,208.1,452,2212,294,0.22,14.54,116.3,13.6
20-02-2020,08:38:39,20.19,8.96,207,436,2294,283,0.21,14.542,116.5,292
20-02-2020,08:38:49,20.19,8.95,201,451,2217,293,0.22,14.54,114.8,615
20-02-2020,08:38:59,20.19,8.85,198.2,369,2710,240,0.18,14.541,113.3,140
20-02-2020,08:39:09,20.19,8.94,194.7,422,2370,275,0.2,14.539,113.5,27.6
20-02-2020,08:39:19,20.19,8.96,194.7,438,2283,285,0.21,14.542,113.1,62.9
20-02-2020,08:39:29,20.19,8.96,195.2,451,2217,293,0.22,14.542,112.8,546
20-02-2020,08:39:39,20.19,8.97,195.3,451,2217,293,0.22,14.54,112,79.3
20-02-2020,08:39:49,20.19,8.97,195.7,451,2217,293,0.22,14.542,110.1,73
20-02-2020,08:39:59,20.19,8.97,196,452,2212,294,0.22,14.544,109.6,54.7
20-02-2020,08:40:09,20.19,8.97,196.3,452,2212,293,0.22,14.544,109.2,61.2
20-02-2020,08:40:19,20.19,8.96,196.6,451,2217,293,0.22,14.539,109,45.9
20-02-2020,08:40:29,20.19,8.96,197.1,451,2217,293,0.22,14.542,110.1,50.9
20-02-2020,08:40:39,20.19,8.96,197.4,451,2217,293,0.22,14.541,110.2,34
20-02-2020,08:40:49,20.19,8.97,197.3,451,2217,293,0.22,14.544,108.5,61.2
20-02-2020,08:40:59,20.19,8.97,197.9,452,2212,294,0.22,14.543,108.4,32
20-02-2020,08:41:09,20.19,8.98,197.7,451,2217,293,0.22,14.544,108.9,37.2
20-02-2020,08:41:19,20.19,8.98,197.6,451,2217,293,0.22,14.543,107.1,30.3
20-02-2020,08:41:29,20.18,8.98,197.8,451,2217,293,0.22,14.544,107.3,16.1
20-02-2020,08:41:39,20.18,8.98,198.5,451,2217,293,0.22,14.542,106.6,28
20-02-2020,08:41:49,20.18,8.96,199.7,452,2212,294,0.22,14.548,110.9,565
20-02-2020,08:41:59,20.18,8.97,199.5,452,2212,294,0.22,14.547,112.8,34.6
20-02-2020,08:42:09,20.17,8.97,199.8,452,2212,294,0.22,14.546,113.3,14.9
20-02-2020,08:42:19,20.17,8.97,199.8,452,2212,294,0.22,14.544,113.5,12.3
20-02-2020,08:42:29,20.17,8.98,200,452,2212,294,0.22,14.549,113.5,12.7
20-02-2020,08:42:39,20.18,8.97,200.2,452,2212,294,0.22,14.548,113.3,12.8
20-02-2020,08:42:49,20.17,8.98,200.3,452,2212,294,0.22,14.547,112.9,12.9
20-02-2020,08:42:59,20.16,8.99,200.4,452,2212,294,0.22,14.546,112.7,13.4
20-02-2020,08:43:09,20.17,8.98,200.9,452,2212,294,0.22,14.546,112.2,13.2
20-02-2020,08:43:19,20.17,8.98,201.3,452,2212,294,0.22,14.546,112.7,12.7
20-02-2020,08:43:29,20.16,8.96,202.3,452,2212,294,0.22,14.546,114.5,59.4
20-02-2020,08:43:39,20.18,8.96,202.5,452,2212,294,0.22,14.545,115.3,13.5
20-02-2020,08:43:49,20.19,8.93,203.2,452,2212,294,0.22,14.547,115.3,12.9
20-02-2020,08:43:59,20.2,8.91,203.8,453,2208,294,0.22,14.545,115.2,14.2
20-02-2020,08:44:09,20.2,8.92,204,453,2208,294,0.22,14.546,115.2,14.4
20-02-2020,08:44:19,20.2,8.91,204.2,453,2208,294,0.22,14.549,115.5,14.2
20-02-2020,08:44:29,20.21,8.91,204.6,453,2208,295,0.22,14.549,115.4,14.6
20-02-2020,08:44:39,20.21,8.9,204.8,453,2208,295,0.22,14.55,115.5,13.3
20-02-2020,08:44:49,20.21,8.9,205,454,2203,295,0.22,14.549,115.6,13.2
20-02-2020,08:44:59,20.21,8.89,205.2,455,2198,296,0.22,14.55,115.6,14.1
20-02-2020,08:45:09,20.21,8.91,205.1,454,2203,295,0.22,14.55,115.8,12.9
20-02-2020,08:45:19,20.21,8.89,205.4,455,2198,296,0.22,14.553,115.6,13.2
20-02-2020,08:45:29,20.21,8.89,205.6,454,2203,295,0.22,14.548,115.6,12.7
20-02-2020,08:45:39,20.22,8.91,205.3,454,2203,295,0.22,14.553,116,12.8
20-02-2020,08:45:49,20.22,8.9,205.8,454,2203,295,0.22,14.551,116.1,16.8
20-02-2020,08:45:59,20.22,8.91,205.6,454,2203,295,0.22,14.55,116.2,12.8
20-02-2020,08:46:09,20.22,8.91,205.7,455,2198,296,0.22,14.55,116.3,12.8
20-02-2020,08:46:19,20.22,8.91,205.7,454,2203,295,0.22,14.552,116.2,13
20-02-2020,08:46:29,20.22,8.91,205.9,454,2203,295,0.22,14.551,116.3,13.8
20-02-2020,08:46:39,20.22,8.91,205.7,454,2203,295,0.22,14.553,116.4,12.4
20-02-2020,08:46:49,20.22,8.91,206,454,2203,295,0.22,14.552,116.6,13.3
20-02-2020,08:46:59,20.22,8.91,205.9,454,2203,295,0.22,14.554,116.6,12.1
20-02-2020,08:47:09,20.22,8.91,206,454,2203,295,0.22,14.554,116.4,12.1
20-02-2020,08:47:19,20.22,8.91,206.5,455,2198,296,0.22,14.553,116.6,12.8
20-02-2020,08:47:29,20.22,8.91,206.3,454,2203,295,0.22,14.554,116.6,12.6
20-02-2020,08:47:39,20.22,8.92,206.3,454,2203,295,0.22,14.553,116.8,12.6
20-02-2020,08:47:49,20.22,8.91,206.5,454,2203,295,0.22,14.554,116.7,12.4
20-02-2020,08:47:59,20.22,8.9,206.8,455,2198,296,0.22,14.558,116.7,13.4
20-02-2020,08:48:09,20.22,8.9,207,455,2198,296,0.22,14.557,116.5,12.3
20-02-2020,08:48:19,20.22,8.89,207.5,456,2193,296,0.22,14.557,116.5,13.3
20-02-2020,08:48:29,20.22,8.88,207.5,456,2193,296,0.22,14.557,116,13
20-02-2020,08:48:39,20.22,8.89,207.3,455,2198,296,0.22,14.556,116.1,13
20-02-2020,08:48:49,20.22,8.9,207.2,455,2198,296,0.22,14.555,116.2,12.6
20-02-2020,08:48:59,20.22,8.9,207.2,455,2198,296,0.22,14.553,116.3,12.5
20-02-2020,08:49:09,20.23,8.9,207.1,455,2198,296,0.22,14.555,116.4,12.4
20-02-2020,08:49:19,20.23,8.91,207,454,2203,295,0.22,14.554,116.5,12.5
20-02-2020,08:49:29,20.22,8.91,207,454,2203,295,0.22,14.555,116.8,12.8
20-02-2020,08:49:39,20.23,8.91,207,454,2203,295,0.22,14.557,116.7,12.9
20-02-2020,08:49:49,20.23,8.92,206.9,454,2203,295,0.22,14.556,116.9,13.2
20-02-2020,08:49:59,20.23,8.91,207.1,454,2203,295,0.22,14.556,116.9,12.9
20-02-2020,08:50:09,20.23,8.92,206.9,454,2203,295,0.22,14.557,117,12.4
20-02-2020,08:50:19,20.22,8.91,207.2,454,2203,295,0.22,14.553,117,13
20-02-2020,08:50:29,20.23,8.91,207.4,454,2203,295,0.22,14.554,117.1,13.1
20-02-2020,08:50:39,20.23,8.91,207.5,454,2203,295,0.22,14.554,116.9,13.1
20-02-2020,08:50:49,20.23,8.91,207.4,454,2203,295,0.22,14.558,116.9,13
20-02-2020,08:50:59,20.23,8.91,207.7,454,2203,295,0.22,14.556,116.8,13.1
20-02-2020,08:51:09,20.23,8.91,207.7,455,2198,296,0.22,14.557,116.9,18.3
20-02-2020,08:51:19,20.23,8.91,207.8,454,2203,295,0.22,14.56,116.8,14.1
20-02-2020,08:51:29,20.23,8.91,207.8,453,2208,295,0.22,14.556,116.9,15.7
20-02-2020,08:51:39,20.23,8.91,207.8,453,2208,295,0.22,14.558,117,13.5
20-02-2020,08:51:49,20.23,8.91,208.1,453,2208,295,0.22,14.561,117,12.9
20-02-2020,08:51:59,20.23,8.91,207.9,454,2203,295,0.22,14.558,117,12.9
20-02-2020,08:52:09,20.23,8.91,208,454,2203,295,0.22,14.56,117,14.1
20-02-2020,08:52:19,20.23,8.91,208,454,2203,295,0.22,14.56,117,13.3
20-02-2020,08:52:29,20.24,8.91,208.1,454,2203,295,0.22,14.562,117.1,13.3
20-02-2020,08:52:39,20.24,8.91,208.3,454,2203,295,0.22,14.561,117.1,13.6
20-02-2020,08:52:49,20.24,8.91,208.4,454,2203,295,0.22,14.559,117.1,13.4
20-02-2020,08:52:59,20.24,8.91,208.4,454,2203,295,0.22,14.56,117,14
20-02-2020,08:53:09,20.24,8.91,208.4,454,2203,295,0.22,14.561,117.1,14.1
20-02-2020,08:53:19,20.24,8.91,208.5,454,2203,295,0.22,14.56,117.1,14.1
20-02-2020,08:53:29,20.24,8.91,208.6,455,2198,296,0.22,14.558,117.1,13
20-02-2020,08:53:39,20.24,8.91,208.6,455,2198,296,0.22,14.561,117.1,14
20-02-2020,08:53:49,20.24,8.9,208.7,455,2198,296,0.22,14.563,117,14.6
20-02-2020,08:53:59,20.24,8.9,208.9,456,2193,296,0.22,14.564,116.9,14.4
20-02-2020,08:54:09,20.24,8.91,208.6,454,2203,295,0.22,14.563,117,13.4
20-02-2020,08:54:19,20.24,8.91,208.5,454,2203,295,0.22,14.566,117.3,13.4
20-02-2020,08:54:29,20.24,8.92,208.6,453,2208,295,0.22,14.566,117.4,12.9
20-02-2020,08:54:39,20.24,8.91,208.7,453,2208,295,0.22,14.569,117.5,13.1
20-02-2020,08:54:49,20.24,8.92,208.8,453,2208,295,0.22,14.567,117.4,15
20-02-2020,08:54:59,20.24,8.91,208.9,454,2203,295,0.22,14.567,117.4,14.7
20-02-2020,08:55:09,20.25,8.91,208.9,454,2203,295,0.22,14.569,117.4,16
20-02-2020,08:55:19,20.25,8.91,208.9,454,2203,295,0.22,14.567,117.4,15.4
20-02-2020,08:55:29,20.25,8.91,208.9,454,2203,295,0.22,14.57,117.4,15.2
20-02-2020,08:55:39,20.25,8.91,209.1,454,2203,295,0.22,14.573,117.4,16.1
20-02-2020,08:55:49,20.25,8.91,209.2,454,2203,295,0.22,14.569,117.4,16.2
20-02-2020,08:55:59,20.25,8.91,209.3,454,2203,295,0.22,14.569,117.4,19.6
20-02-2020,08:56:09,20.25,8.91,209.4,454,2203,295,0.22,14.57,117.4,17.6
20-02-2020,08:56:19,20.25,8.91,209.4,454,2203,295,0.22,14.573,117.5,14.4
20-02-2020,08:56:29,20.25,8.91,209.4,454,2203,295,0.22,14.571,117.4,15.7
20-02-2020,08:56:39,20.26,8.91,209.4,454,2203,295,0.22,14.572,117.4,14.9
20-02-2020,08:56:49,20.26,8.9,209.7,455,2198,296,0.22,14.572,117.4,14.9
20-02-2020,08:56:59,20.26,8.9,209.9,455,2198,296,0.22,14.57,117.4,13.9
20-02-2020,08:57:09,20.26,8.9,209.9,455,2198,296,0.22,14.574,117.3,15.6
20-02-2020,08:57:19,20.25,8.9,209.8,455,2198,296,0.22,14.573,117.3,14.5
20-02-2020,08:57:29,20.26,8.9,210,455,2198,296,0.22,14.577,117.2,14.4
20-02-2020,08:57:39,20.26,8.9,209.8,455,2198,296,0.22,14.573,117.3,12.9
20-02-2020,08:57:49,20.26,8.91,209.7,454,2203,295,0.22,14.575,117.5,13.2
20-02-2020,08:57:59,20.26,8.91,209.7,454,2203,295,0.22,14.575,117.6,14
20-02-2020,08:58:09,20.26,8.92,209.7,453,2208,295,0.22,14.575,117.6,12.4
20-02-2020,08:58:19,20.26,8.92,209.5,453,2208,294,0.22,14.575,117.7,14.1
20-02-2020,08:58:29,20.26,8.92,209.6,453,2208,294,0.22,14.576,117.8,14.3
20-02-2020,08:58:39,20.26,8.92,209.9,453,2208,295,0.22,14.58,117.8,14.6
20-02-2020,08:58:49,20.27,8.92,210,454,2203,295,0.22,14.581,117.8,14.3
20-02-2020,08:58:59,20.26,8.91,209.9,454,2203,295,0.22,14.581,117.8,19.7
20-02-2020,08:59:09,20.27,8.91,210.2,454,2203,295,0.22,14.579,117.8,13
20-02-2020,08:59:19,20.26,8.91,210.1,455,2198,296,0.22,14.578,117.8,15.1
20-02-2020,08:59:29,20.26,8.91,210.2,455,2198,296,0.22,14.582,117.8,13.2
20-02-2020,08:59:39,20.26,8.91,210.2,455,2198,296,0.22,14.583,117.7,14.6
20-02-2020,08:59:49,20.26,8.91,210.3,455,2198,296,0.22,14.581,117.7,13.5
20-02-2020,08:59:59,20.27,8.91,210.2,455,2198,295,0.22,14.58,117.7,13.3
20-02-2020,09:00:09,20.27,8.91,210.1,455,2198,295,0.22,14.582,117.8,13
20-02-2020,09:00:19,20.27,8.91,210.2,454,2203,295,0.22,14.587,117.9,13.5
20-02-2020,09:00:29,20.27,8.91,210.2,455,2198,295,0.22,14.587,117.9,15.1
20-02-2020,09:00:39,20.27,8.91,210.3,455,2198,296,0.22,14.587,117.8,13.8
20-02-2020,09:00:49,20.26,8.9,210.4,457,2188,297,0.22,14.588,117.7,13.3
20-02-2020,09:00:59,20.24,8.88,210.9,457,2188,297,0.22,14.589,117.2,13.1
20-02-2020,09:01:09,20.24,8.88,210.8,458,2183,298,0.22,14.588,117,12.6
20-02-2020,09:01:19,20.24,8.87,210.8,458,2183,298,0.22,14.588,116.7,13.4
20-02-2020,09:01:29,20.23,8.87,210.9,459,2179,298,0.22,14.591,116.4,12.8
20-02-2020,09:01:39,20.23,8.87,210.8,459,2179,298,0.22,14.59,116.5,12.8
20-02-2020,09:01:49,20.24,8.88,210.6,458,2183,298,0.22,14.59,116.4,12.4
20-02-2020,09:01:59,20.25,8.88,210.5,458,2183,298,0.22,14.591,116.5,12.7
20-02-2020,09:02:09,20.26,8.88,210.6,458,2183,298,0.22,14.593,116.6,13.4
20-02-2020,09:02:19,20.26,8.88,210.3,458,2183,298,0.22,14.592,116.6,12.4
20-02-2020,09:02:29,20.26,8.89,210.3,457,2188,297,0.22,14.59,116.8,14.2
20-02-2020,09:02:39,20.26,8.89,210,456,2193,296,0.22,14.593,116.9,12.6
20-02-2020,09:02:49,20.27,8.9,210,456,2193,296,0.22,14.594,117.2,13
20-02-2020,09:02:59,20.27,8.91,209.6,455,2198,296,0.22,14.596,117.4,13.5
20-02-2020,09:03:09,20.28,8.92,209.5,454,2203,295,0.22,14.596,117.8,14.3
20-02-2020,09:03:19,20.28,8.91,209.7,455,2198,296,0.22,14.597,117.8,13.9
20-02-2020,09:03:29,20.28,8.91,209.8,455,2198,296,0.22,14.595,117.8,14.1
20-02-2020,09:03:39,20.28,8.91,209.5,454,2203,295,0.22,14.595,117.9,13.7
20-02-2020,09:03:49,20.28,8.91,209.6,454,2203,295,0.22,14.596,118,14
20-02-2020,09:03:59,20.28,8.92,209.6,454,2203,295,0.22,14.597,118.1,14.9
20-02-2020,09:04:09,20.28,8.92,209.6,454,2203,295,0.22,14.601,118.3,15.9
20-02-2020,09:04:19,20.28,8.93,209.7,453,2208,295,0.22,14.597,118.4,16.4
20-02-2020,09:04:29,20.28,8.93,209.5,452,2212,294,0.22,14.601,118.4,13.9
20-02-2020,09:04:39,20.28,8.93,209.7,453,2208,295,0.22,14.602,118.5,13.8
20-02-2020,09:04:49,20.28,8.92,209.9,454,2203,295,0.22,14.605,118.5,13.3
20-02-2020,09:04:59,20.28,8.91,210.1,454,2203,295,0.22,14.605,118.4,15.7
20-02-2020,09:05:09,20.28,8.91,210,455,2198,295,0.22,14.606,118.3,16.1
